seed,episode_index,schedule,steps,initial_selector_sign,initial_selector_confidence,sign_switch_count,positive_sign_steps,negative_sign_steps,sign_sequence,sign_sequence_rle
20260719,1251,hold,15,-,0.9993002414703369,0,0,15,---------------,-x15
20260719,1252,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1253,hold,11,+,0.91086345911026,0,11,0,+++++++++++,+x11
20260719,1254,hold,7,+,0.719927966594696,0,7,0,+++++++,+x7
20260719,1255,hold,15,-,0.9950968623161316,0,0,15,---------------,-x15
20260719,1256,hold,8,-,0.9999998807907104,0,0,8,--------,-x8
20260719,1257,hold,10,-,0.7814931273460388,0,0,10,----------,-x10
20260719,1258,hold,14,-,0.9999994039535522,0,0,14,--------------,-x14
20260719,1259,hold,15,+,0.9865567088127136,0,15,0,+++++++++++++++,+x15
20260719,1260,hold,9,+,0.8270216584205627,0,9,0,+++++++++,+x9
20260719,1261,hold,8,-,0.7814072370529175,0,0,8,--------,-x8
20260719,1262,hold,9,+,0.719086766242981,0,9,0,+++++++++,+x9
20260719,1263,hold,5,+,0.7404119968414307,0,5,0,+++++,+x5
20260719,1264,hold,9,-,0.9749906659126282,0,0,9,---------,-x9
20260719,1265,hold,9,+,0.6643477082252502,0,9,0,+++++++++,+x9
20260719,1266,hold,5,+,0.8546477556228638,0,5,0,+++++,+x5
20260719,1267,hold,14,-,0.9999880790710449,0,0,14,--------------,-x14
20260719,1268,hold,6,-,0.9299201369285583,0,0,6,------,-x6
20260719,1269,hold,9,-,0.5917546153068542,0,0,9,---------,-x9
20260719,1270,hold,15,-,0.9999991655349731,0,0,15,---------------,-x15
20260719,1271,hold,6,-,0.6338618993759155,0,0,6,------,-x6
20260719,1272,hold,5,-,0.9843474626541138,0,0,5,-----,-x5
20260719,1273,hold,10,-,0.9784138202667236,0,0,10,----------,-x10
20260719,1274,hold,4,-,0.8158089518547058,0,0,4,----,-x4
20260719,1275,hold,2,-,0.5744233727455139,0,0,2,--,-x2
20260719,1276,hold,8,+,0.780181348323822,0,8,0,++++++++,+x8
20260719,1277,hold,19,-,1.0,0,0,19,-------------------,-x19
20260719,1278,hold,16,-,0.9998635053634644,0,0,16,----------------,-x16
20260719,1279,hold,18,-,0.9999079704284668,0,0,18,------------------,-x18
20260719,1280,hold,2,+,0.5498850345611572,0,2,0,++,+x2
20260719,1281,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1282,hold,14,-,0.9843161702156067,0,0,14,--------------,-x14
20260719,1283,hold,8,-,0.9575527310371399,0,0,8,--------,-x8
20260719,1284,hold,15,-,0.9999955892562866,0,0,15,---------------,-x15
20260719,1285,hold,11,-,0.9999998807907104,0,0,11,-----------,-x11
20260719,1286,hold,7,+,0.9612450003623962,0,7,0,+++++++,+x7
20260719,1287,hold,15,-,0.9944755434989929,0,0,15,---------------,-x15
20260719,1288,hold,7,+,0.8106958270072937,0,7,0,+++++++,+x7
20260719,1289,hold,11,-,1.0,0,0,11,-----------,-x11
20260719,1290,hold,6,-,0.6185174584388733,0,0,6,------,-x6
20260719,1291,hold,17,-,0.9999796152114868,0,0,17,-----------------,-x17
20260719,1292,hold,16,-,1.0,0,0,16,----------------,-x16
20260719,1293,hold,15,-,0.9999586343765259,0,0,15,---------------,-x15
20260719,1294,hold,19,-,1.0,0,0,19,-------------------,-x19
20260719,1295,hold,13,-,0.9999977350234985,0,0,13,-------------,-x13
20260719,1296,hold,11,+,0.9115762114524841,0,11,0,+++++++++++,+x11
20260719,1297,hold,10,+,0.926639199256897,0,10,0,++++++++++,+x10
20260719,1298,hold,15,-,0.9999998807907104,0,0,15,---------------,-x15
20260719,1299,hold,8,+,0.7496346831321716,0,8,0,++++++++,+x8
20260719,1300,hold,10,+,0.5138322114944458,0,10,0,++++++++++,+x10
20260719,1301,hold,16,-,0.9999992847442627,0,0,16,----------------,-x16
20260719,1302,hold,7,-,0.9850885272026062,0,0,7,-------,-x7
20260719,1303,hold,15,-,0.9999995231628418,0,0,15,---------------,-x15
20260719,1304,hold,18,-,1.0,0,0,18,------------------,-x18
20260719,1305,hold,6,-,0.9999995231628418,0,0,6,------,-x6
20260719,1306,hold,3,+,0.9758259654045105,0,3,0,+++,+x3
20260719,1307,hold,19,-,0.9980236291885376,0,0,19,-------------------,-x19
20260719,1308,hold,10,-,0.9937505125999451,0,0,10,----------,-x10
20260719,1309,hold,6,+,0.5126214027404785,0,6,0,++++++,+x6
20260719,1310,hold,18,-,0.9057952761650085,0,0,18,------------------,-x18
20260719,1311,hold,2,-,0.7085747122764587,0,0,2,--,-x2
20260719,1312,hold,16,-,0.9999819993972778,0,0,16,----------------,-x16
20260719,1313,hold,19,-,1.0,0,0,19,-------------------,-x19
20260719,1314,hold,3,+,0.7544909715652466,0,3,0,+++,+x3
20260719,1315,hold,13,+,0.9498529434204102,0,13,0,+++++++++++++,+x13
20260719,1316,hold,15,-,0.9916400909423828,0,0,15,---------------,-x15
20260719,1317,hold,13,-,0.9999856948852539,0,0,13,-------------,-x13
20260719,1318,hold,11,-,0.9980734586715698,0,0,11,-----------,-x11
20260719,1319,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1320,hold,19,-,0.7056694626808167,0,0,19,-------------------,-x19
20260719,1321,hold,11,-,0.8078672885894775,0,0,11,-----------,-x11
20260719,1322,hold,14,-,0.9999804496765137,0,0,14,--------------,-x14
20260719,1323,hold,14,-,0.9934497475624084,0,0,14,--------------,-x14
20260719,1324,hold,7,-,0.8951067328453064,0,0,7,-------,-x7
20260719,1325,hold,16,-,0.9999843835830688,0,0,16,----------------,-x16
20260719,1326,hold,14,-,0.9999998807907104,0,0,14,--------------,-x14
20260719,1327,hold,17,-,0.9999995231628418,0,0,17,-----------------,-x17
20260719,1328,hold,7,-,0.7793170809745789,0,0,7,-------,-x7
20260719,1329,hold,17,-,0.9999998807907104,0,0,17,-----------------,-x17
20260719,1330,hold,13,-,0.9999997615814209,0,0,13,-------------,-x13
20260719,1331,hold,4,-,0.6118154525756836,0,0,4,----,-x4
20260719,1332,hold,15,-,0.9999990463256836,0,0,15,---------------,-x15
20260719,1333,hold,7,-,0.9976980090141296,0,0,7,-------,-x7
20260719,1334,hold,7,-,0.8844020962715149,0,0,7,-------,-x7
20260719,1335,hold,11,-,0.9952568411827087,0,0,11,-----------,-x11
20260719,1336,hold,5,-,0.9009052515029907,0,0,5,-----,-x5
20260719,1337,hold,18,-,0.9999997615814209,0,0,18,------------------,-x18
20260719,1338,hold,15,-,1.0,0,0,15,---------------,-x15
20260719,1339,hold,11,+,0.9662479162216187,0,11,0,+++++++++++,+x11
20260719,1340,hold,10,-,0.5713017582893372,0,0,10,----------,-x10
20260719,1341,hold,9,+,0.8670048117637634,0,9,0,+++++++++,+x9
20260719,1342,hold,13,-,0.9948232173919678,0,0,13,-------------,-x13
20260719,1343,hold,21,-,1.0,0,0,21,---------------------,-x21
20260719,1344,hold,18,-,0.9863132238388062,0,0,18,------------------,-x18
20260719,1345,hold,8,+,0.9424626231193542,0,8,0,++++++++,+x8
20260719,1346,hold,5,-,0.6975850462913513,0,0,5,-----,-x5
20260719,1347,hold,7,-,0.7638657689094543,0,0,7,-------,-x7
20260719,1348,hold,14,-,0.9999992847442627,0,0,14,--------------,-x14
20260719,1349,hold,17,-,1.0,0,0,17,-----------------,-x17
20260719,1350,hold,6,-,0.8142073154449463,0,0,6,------,-x6
20260719,1351,hold,13,-,0.9999983310699463,0,0,13,-------------,-x13
20260719,1352,hold,5,+,0.7161468267440796,0,5,0,+++++,+x5
20260719,1353,hold,19,-,1.0,0,0,19,-------------------,-x19
20260719,1354,hold,15,+,0.9904518127441406,0,15,0,+++++++++++++++,+x15
20260719,1355,hold,13,-,0.9999998807907104,0,0,13,-------------,-x13
20260719,1356,hold,7,-,0.966115415096283,0,0,7,-------,-x7
20260719,1357,hold,8,-,0.9710950255393982,0,0,8,--------,-x8
20260719,1358,hold,10,-,0.9999926090240479,0,0,10,----------,-x10
20260719,1359,hold,19,-,0.9999998807907104,0,0,19,-------------------,-x19
20260719,1360,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1361,hold,19,-,1.0,0,0,19,-------------------,-x19
20260719,1362,hold,18,-,0.7091683149337769,0,0,18,------------------,-x18
20260719,1363,hold,14,-,1.0,0,0,14,--------------,-x14
20260719,1364,hold,2,-,0.9929749965667725,0,0,2,--,-x2
20260719,1365,hold,6,-,0.8682636022567749,0,0,6,------,-x6
20260719,1366,hold,21,-,1.0,0,0,21,---------------------,-x21
20260719,1367,hold,9,-,0.9159038662910461,0,0,9,---------,-x9
20260719,1368,hold,12,-,0.9999994039535522,0,0,12,------------,-x12
20260719,1369,hold,11,-,0.9999998807907104,0,0,11,-----------,-x11
20260719,1370,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1371,hold,21,-,1.0,0,0,21,---------------------,-x21
20260719,1372,hold,4,-,0.7169961929321289,0,0,4,----,-x4
20260719,1373,hold,12,-,0.9999978542327881,0,0,12,------------,-x12
20260719,1374,hold,18,-,0.9999918937683105,0,0,18,------------------,-x18
20260719,1375,hold,14,-,1.0,0,0,14,--------------,-x14
20260719,1376,hold,10,+,0.6508110761642456,0,10,0,++++++++++,+x10
20260719,1377,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1378,hold,7,-,0.8982362747192383,0,0,7,-------,-x7
20260719,1379,hold,4,+,0.5824633240699768,0,4,0,++++,+x4
20260719,1380,hold,11,+,0.6801769733428955,0,11,0,+++++++++++,+x11
20260719,1381,hold,6,-,0.9341184496879578,0,0,6,------,-x6
20260719,1382,hold,3,-,0.7816404104232788,0,0,3,---,-x3
20260719,1383,hold,8,-,0.8944430947303772,0,0,8,--------,-x8
20260719,1384,hold,17,-,0.9999829530715942,0,0,17,-----------------,-x17
20260719,1385,hold,6,-,0.5868759155273438,0,0,6,------,-x6
20260719,1386,hold,3,+,0.7224390506744385,0,3,0,+++,+x3
20260719,1387,hold,4,-,0.6481026411056519,0,0,4,----,-x4
20260719,1388,hold,8,-,0.694035530090332,0,0,8,--------,-x8
20260719,1389,hold,17,-,1.0,0,0,17,-----------------,-x17
20260719,1390,hold,7,-,0.8057975769042969,0,0,7,-------,-x7
20260719,1391,hold,9,+,0.6960393786430359,0,9,0,+++++++++,+x9
20260719,1392,hold,5,+,0.8214913606643677,0,5,0,+++++,+x5
20260719,1393,hold,9,+,0.5922528505325317,0,9,0,+++++++++,+x9
20260719,1394,hold,9,-,0.971038818359375,0,0,9,---------,-x9
20260719,1395,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1396,hold,17,-,0.9999978542327881,0,0,17,-----------------,-x17
20260719,1397,hold,9,-,0.982932448387146,0,0,9,---------,-x9
20260719,1398,hold,17,-,0.9863883852958679,0,0,17,-----------------,-x17
20260719,1399,hold,7,-,0.899104654788971,0,0,7,-------,-x7
20260719,1400,hold,11,-,0.9886547327041626,0,0,11,-----------,-x11
20260719,1401,hold,11,-,0.9778408408164978,0,0,11,-----------,-x11
20260719,1402,hold,19,-,1.0,0,0,19,-------------------,-x19
20260719,1403,hold,4,-,0.7318711280822754,0,0,4,----,-x4
20260719,1404,hold,5,-,0.7872694730758667,0,0,5,-----,-x5
20260719,1405,hold,5,-,0.9833985567092896,0,0,5,-----,-x5
20260719,1406,hold,19,-,0.9995346069335938,0,0,19,-------------------,-x19
20260719,1407,hold,17,-,0.9999998807907104,0,0,17,-----------------,-x17
20260719,1408,hold,7,-,0.9529065489768982,0,0,7,-------,-x7
20260719,1409,hold,14,-,0.9998231530189514,0,0,14,--------------,-x14
20260719,1410,hold,20,-,1.0,0,0,20,--------------------,-x20
20260719,1411,hold,17,-,0.9999815225601196,0,0,17,-----------------,-x17
20260719,1412,hold,12,-,0.8885406851768494,0,0,12,------------,-x12
20260719,1413,hold,21,-,0.9645048379898071,0,0,21,---------------------,-x21
20260719,1414,hold,16,-,0.9996070265769958,0,0,16,----------------,-x16
20260719,1415,hold,18,-,1.0,0,0,18,------------------,-x18
20260719,1416,hold,3,-,0.9273573160171509,0,0,3,---,-x3
20260719,1417,hold,7,-,0.8433361053466797,0,0,7,-------,-x7
20260719,1418,hold,8,-,0.9356706142425537,0,0,8,--------,-x8
20260719,1419,hold,5,-,0.8820006847381592,0,0,5,-----,-x5
20260719,1420,hold,17,-,0.9999841451644897,0,0,17,-----------------,-x17
20260719,1421,hold,3,+,0.505193829536438,0,3,0,+++,+x3
20260719,1422,hold,3,-,0.9268446564674377,0,0,3,---,-x3
20260719,1423,hold,8,-,0.7515686750411987,0,0,8,--------,-x8
20260719,1424,hold,16,-,0.999834418296814,0,0,16,----------------,-x16
20260719,1425,hold,16,+,0.5713956952095032,0,16,0,++++++++++++++++,+x16
20260719,1426,hold,5,-,0.8284910917282104,0,0,5,-----,-x5
20260719,1427,hold,16,-,0.9999996423721313,0,0,16,----------------,-x16
20260719,1428,hold,5,+,0.8709487915039062,0,5,0,+++++,+x5
20260719,1429,hold,5,-,0.9589698314666748,0,0,5,-----,-x5
20260719,1430,hold,2,-,0.8767176270484924,0,0,2,--,-x2
20260719,1431,hold,10,-,0.6128664016723633,0,0,10,----------,-x10
20260719,1432,hold,18,-,0.9999996423721313,0,0,18,------------------,-x18
20260719,1433,hold,19,-,0.9999997615814209,0,0,19,-------------------,-x19
20260719,1434,hold,12,-,0.9999926090240479,0,0,12,------------,-x12
20260719,1435,hold,1,+,0.7964123487472534,0,1,0,+,+x1
20260719,1436,hold,4,-,0.9812139272689819,0,0,4,----,-x4
20260719,1437,hold,20,-,0.9999991655349731,0,0,20,--------------------,-x20
20260719,1438,hold,9,-,0.999539852142334,0,0,9,---------,-x9
20260719,1439,hold,4,-,0.6908547878265381,0,0,4,----,-x4
20260719,1440,hold,22,-,1.0,0,0,22,----------------------,-x22
20260803,1441,hold,16,+,0.9873151779174805,0,16,0,++++++++++++++++,+x16
20260803,1442,hold,26,+,0.9905956983566284,0,26,0,++++++++++++++++++++++++++,+x26
20260803,1443,hold,3,+,0.9303597211837769,0,3,0,+++,+x3
20260803,1444,hold,7,+,0.5493823885917664,0,7,0,+++++++,+x7
20260803,1445,hold,11,+,0.7655465602874756,0,11,0,+++++++++++,+x11
20260803,1446,hold,8,+,0.9506956934928894,0,8,0,++++++++,+x8
20260803,1447,hold,21,+,0.9969053864479065,0,21,0,+++++++++++++++++++++,+x21
20260803,1448,hold,5,+,0.9312839508056641,0,5,0,+++++,+x5
20260803,1449,hold,19,+,0.9081918001174927,0,19,0,+++++++++++++++++++,+x19
20260803,1450,hold,12,+,0.9956929087638855,0,12,0,++++++++++++,+x12
20260803,1451,hold,16,+,0.9932748079299927,0,16,0,++++++++++++++++,+x16
20260803,1452,hold,25,+,0.9920090436935425,0,25,0,+++++++++++++++++++++++++,+x25
20260803,1453,hold,22,+,0.9760457873344421,0,22,0,++++++++++++++++++++++,+x22
20260803,1454,hold,10,+,0.882832407951355,0,10,0,++++++++++,+x10
20260803,1455,hold,16,+,0.9671461582183838,0,16,0,++++++++++++++++,+x16
20260803,1456,hold,13,+,0.8046197295188904,0,13,0,+++++++++++++,+x13
20260803,1457,hold,31,+,0.9948945045471191,0,31,0,+++++++++++++++++++++++++++++++,+x31
20260803,1458,hold,8,-,0.9992039799690247,0,0,8,--------,-x8
20260803,1459,hold,14,+,0.9936363697052002,0,14,0,++++++++++++++,+x14
20260803,1460,hold,12,+,0.9990338087081909,0,12,0,++++++++++++,+x12
20260803,1461,hold,10,-,0.5823497176170349,0,0,10,----------,-x10
20260803,1462,hold,21,+,0.9982346296310425,0,21,0,+++++++++++++++++++++,+x21
20260803,1463,hold,12,-,0.8903005719184875,0,0,12,------------,-x12
20260803,1464,hold,7,+,0.8865403532981873,0,7,0,+++++++,+x7
20260803,1465,hold,11,+,0.994852602481842,0,11,0,+++++++++++,+x11
20260803,1466,hold,21,+,0.9889386892318726,0,21,0,+++++++++++++++++++++,+x21
20260803,1467,hold,9,-,0.5108208656311035,0,0,9,---------,-x9
20260803,1468,hold,15,+,0.9950616955757141,0,15,0,+++++++++++++++,+x15
20260803,1469,hold,15,-,0.9882142543792725,0,0,15,---------------,-x15
20260803,1470,hold,8,-,0.9690080881118774,0,0,8,--------,-x8
20260803,1471,hold,22,+,0.9923080205917358,0,22,0,++++++++++++++++++++++,+x22
20260803,1472,hold,8,+,0.7766166925430298,0,8,0,++++++++,+x8
20260803,1473,hold,9,-,0.6829596161842346,0,0,9,---------,-x9
20260803,1474,hold,16,+,0.9804948568344116,0,16,0,++++++++++++++++,+x16
20260803,1475,hold,2,+,0.6301937103271484,0,2,0,++,+x2
20260803,1476,hold,9,-,0.9766371250152588,0,0,9,---------,-x9
20260803,1477,hold,10,+,0.9734190702438354,0,10,0,++++++++++,+x10
20260803,1478,hold,10,-,0.9345130920410156,0,0,10,----------,-x10
20260803,1479,hold,15,+,0.6662847995758057,0,15,0,+++++++++++++++,+x15
20260803,1480,hold,5,+,0.9784325361251831,0,5,0,+++++,+x5
20260803,1481,hold,21,+,0.918934166431427,0,21,0,+++++++++++++++++++++,+x21
20260803,1482,hold,14,+,0.9981386661529541,0,14,0,++++++++++++++,+x14
20260803,1483,hold,7,+,0.9612550139427185,0,7,0,+++++++,+x7
20260803,1484,hold,13,+,0.9983478784561157,0,13,0,+++++++++++++,+x13
20260803,1485,hold,26,+,0.9880648255348206,0,26,0,++++++++++++++++++++++++++,+x26
20260803,1486,hold,13,+,0.9960659146308899,0,13,0,+++++++++++++,+x13
20260803,1487,hold,24,+,0.9911439418792725,0,24,0,++++++++++++++++++++++++,+x24
20260803,1488,hold,9,-,0.957535445690155,0,0,9,---------,-x9
20260803,1489,hold,18,+,0.9887557625770569,0,18,0,++++++++++++++++++,+x18
20260803,1490,hold,11,+,0.9951192140579224,0,11,0,+++++++++++,+x11
20260803,1491,hold,11,-,0.9958764314651489,0,0,11,-----------,-x11
20260803,1492,hold,13,-,0.9981339573860168,0,0,13,-------------,-x13
20260803,1493,hold,11,+,0.9941019415855408,0,11,0,+++++++++++,+x11
20260803,1494,hold,12,+,0.9945161938667297,0,12,0,++++++++++++,+x12
20260803,1495,hold,10,-,0.5681067705154419,0,0,10,----------,-x10
20260803,1496,hold,7,-,0.9943065047264099,0,0,7,-------,-x7
20260803,1497,hold,22,+,0.9308291673660278,0,22,0,++++++++++++++++++++++,+x22
20260803,1498,hold,28,+,0.9786309003829956,0,28,0,++++++++++++++++++++++++++++,+x28
20260803,1499,hold,40,+,0.9884825348854065,0,40,0,++++++++++++++++++++++++++++++++++++++++,+x40
20260803,1500,hold,16,+,0.9917129278182983,0,16,0,++++++++++++++++,+x16
20260803,1501,hold,7,+,0.9255430698394775,0,7,0,+++++++,+x7
20260803,1502,hold,17,+,0.9947270750999451,0,17,0,+++++++++++++++++,+x17
20260803,1503,hold,4,+,0.9480856657028198,0,4,0,++++,+x4
20260803,1504,hold,13,+,0.6264347434043884,0,13,0,+++++++++++++,+x13
20260803,1505,hold,9,-,0.9710499048233032,0,0,9,---------,-x9
20260803,1506,hold,17,+,0.9988777041435242,0,17,0,+++++++++++++++++,+x17
20260803,1507,hold,14,+,0.994608998298645,0,14,0,++++++++++++++,+x14
20260803,1508,hold,25,+,0.9943615198135376,0,25,0,+++++++++++++++++++++++++,+x25
20260803,1509,hold,3,+,0.9515023231506348,0,3,0,+++,+x3
20260803,1510,hold,5,-,0.6056864857673645,0,0,5,-----,-x5
20260803,1511,hold,9,+,0.9489667415618896,0,9,0,+++++++++,+x9
20260803,1512,hold,9,-,0.5415670275688171,0,0,9,---------,-x9
20260803,1513,hold,10,-,0.8434997200965881,0,0,10,----------,-x10
20260803,1514,hold,5,-,0.7419072985649109,0,0,5,-----,-x5
20260803,1515,hold,8,-,0.9632365107536316,0,0,8,--------,-x8
20260803,1516,hold,12,+,0.9941587448120117,0,12,0,++++++++++++,+x12
20260803,1517,hold,20,+,0.9930902123451233,0,20,0,++++++++++++++++++++,+x20
20260803,1518,hold,10,-,0.6459083557128906,0,0,10,----------,-x10
20260803,1519,hold,10,-,0.9947899580001831,0,0,10,----------,-x10
20260803,1520,hold,8,+,0.5797973871231079,0,8,0,++++++++,+x8
20260803,1521,hold,26,+,0.9969882369041443,0,26,0,++++++++++++++++++++++++++,+x26
20260803,1522,hold,13,+,0.9933755993843079,0,13,0,+++++++++++++,+x13
20260803,1523,hold,17,+,0.8198285698890686,0,17,0,+++++++++++++++++,+x17
20260803,1524,hold,25,+,0.9946381449699402,0,25,0,+++++++++++++++++++++++++,+x25
20260803,1525,hold,6,+,0.9323035478591919,0,6,0,++++++,+x6
20260803,1526,hold,30,+,0.9861185550689697,0,30,0,++++++++++++++++++++++++++++++,+x30
20260803,1527,hold,27,+,0.870206892490387,0,27,0,+++++++++++++++++++++++++++,+x27
20260803,1528,hold,23,+,0.9930729269981384,0,23,0,+++++++++++++++++++++++,+x23
20260803,1529,hold,8,+,0.5728128552436829,0,8,0,++++++++,+x8
20260803,1530,hold,8,-,0.9985610842704773,0,0,8,--------,-x8
20260803,1531,hold,4,-,0.9838685393333435,0,0,4,----,-x4
20260803,1532,hold,15,+,0.9960505366325378,0,15,0,+++++++++++++++,+x15
20260803,1533,hold,28,+,0.982459306716919,0,28,0,++++++++++++++++++++++++++++,+x28
20260803,1534,hold,23,+,0.9319754838943481,0,23,0,+++++++++++++++++++++++,+x23
20260803,1535,hold,14,+,0.9210518598556519,0,14,0,++++++++++++++,+x14
20260803,1536,hold,6,-,0.9196282625198364,0,0,6,------,-x6
20260803,1537,hold,10,+,0.952006995677948,0,10,0,++++++++++,+x10
20260803,1538,hold,6,-,0.9908146262168884,0,0,6,------,-x6
20260803,1539,hold,12,-,0.6970165371894836,0,0,12,------------,-x12
20260803,1540,hold,21,+,0.9956716299057007,0,21,0,+++++++++++++++++++++,+x21
20260803,1541,hold,27,+,0.986906111240387,0,27,0,+++++++++++++++++++++++++++,+x27
20260803,1542,hold,14,+,0.9608379006385803,0,14,0,++++++++++++++,+x14
20260803,1543,hold,8,-,0.9204012751579285,0,0,8,--------,-x8
20260803,1544,hold,12,+,0.9985681772232056,0,12,0,++++++++++++,+x12
20260803,1545,hold,9,-,0.5553348064422607,0,0,9,---------,-x9
20260803,1546,hold,18,+,0.9873124957084656,0,18,0,++++++++++++++++++,+x18
20260803,1547,hold,12,+,0.9930879473686218,0,12,0,++++++++++++,+x12
20260803,1548,hold,26,+,0.9880009293556213,0,26,0,++++++++++++++++++++++++++,+x26
20260803,1549,hold,10,-,0.7244217395782471,0,0,10,----------,-x10
20260803,1550,hold,6,+,0.8854868412017822,0,6,0,++++++,+x6
20260803,1551,hold,5,+,0.7992690205574036,0,5,0,+++++,+x5
20260803,1552,hold,15,+,0.9952760934829712,0,15,0,+++++++++++++++,+x15
20260803,1553,hold,27,+,0.9772478938102722,0,27,0,+++++++++++++++++++++++++++,+x27
20260803,1554,hold,21,+,0.8318240642547607,0,21,0,+++++++++++++++++++++,+x21
20260803,1555,hold,6,+,0.9811026453971863,0,6,0,++++++,+x6
20260803,1556,hold,26,+,0.8574689030647278,0,26,0,++++++++++++++++++++++++++,+x26
