eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,891,1.0,mid_cross,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.827,1.0,4.0,0.2,0.35,0.01,True,True,success+touchdown_event,17,17,0,0,0,1.1642795282495142,0.017282646063976958,1.1110964501272713,0.03590043205826592,0.0714067662095384,0.6534303555806297,0.009699565515798071,0.6235823364365174,0.02014845362831426,49.010089024004344,25.907391741589116,6.333539278796265,63.463911861997225,0.6766925183024595,-0.9337623980295431,0.1512290652622148,0.13363766499499175,40.05756610099425,33.024244373003185,58.5172371918397,66.7587381387288
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,524,-1.0,mid_cross,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.991,1.0,4.0,0.2,0.35,0.01,True,True,success,13,13,0,0,0,0.6523222244974944,0.0,0.6250275277751022,0.027294696722392278,0.06963186716013896,0.375435680708322,0.0,0.35972656846461076,0.015709112243711253,66.41065526751802,43.502912747442615,-13.67054508135847,92.41148968196458,0.8769589411994996,0.9905088025346365,-0.7752545772518897,-0.3693008558257659,54.00155612518567,86.6248720966136,-58.36275975890718,67.02417387698085
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,850,1.0,pre_cross,three_expert_selector,v22_3_active_bidirectional_4Nm_grid,three_expert_selector,three_expert_active_p0.816,1.0,4.0,0.2,0.35,0.0,True,True,success,19,19,0,0,0,2.7976999710693837,0.01727310126826211,2.7653790156862836,0.015047854114837953,0.06853340784125236,1.6359884042384767,0.010100651846992824,1.6170883403404708,0.008799412051013172,54.8372902277393,28.55111631619704,-31.64428673307517,48.568825983377195,0.5322027739407584,-0.6608205502160713,-0.5635308536168617,-0.4055640962005338,53.6790002050464,29.101488667866374,41.8715662301576,32.8186782004802
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,337,1.0,mid_cross,three_expert_selector,v22_3_active_bidirectional_4Nm_grid,three_expert_selector,three_expert_active_p0.901,1.0,4.0,0.2,0.4,0.02,True,True,success,13,13,0,0,0,2.23535001758528,0.005701178210256252,2.178015669393381,0.05163316998164298,0.06685019816838214,1.340060010570011,0.003417773893392533,1.3056888979300953,0.030953338746523156,52.31454310363972,30.40184398727348,7.524154055188715,96.89362635435599,-0.577939407392094,0.5457623039934489,-0.26248466504756407,0.2840461304959633,46.049965224296216,33.840001385630345,53.061222786666455,48.04771971082554
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,670,-1.0,mid_cross,three_expert_selector,v22_3_active_bidirectional_4Nm_grid,three_expert_selector,three_expert_active_p0.645,1.0,4.0,0.2,0.4,0.01,True,True,success,14,14,0,0,0,2.7812530405845663,0.0,2.6592633306758175,0.1219897099087487,0.06571720667653157,1.6960662735136767,0.0,1.6216743970203178,0.07439187649335886,64.9740228197536,45.40793905142391,6.721829603521966,100.92183229650594,0.6971967714962881,0.610753298047241,0.05305327759481626,-0.3325793134496887,39.878180603597116,101.00385382752702,-77.04232959834977,50.299897336445866
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,228,1.0,mid_cross,three_expert_selector,v22_3_active_bidirectional_4Nm_grid,three_expert_selector,three_expert_active_p0.533,1.0,4.0,0.2,0.35,0.02,True,True,success,16,16,0,0,0,1.2949886397727677,0.034037588192740484,1.201742747510283,0.059208304069744234,0.06463683765208803,0.802910742579921,0.02110377216610817,0.7450970086987219,0.03670996171509102,61.826568823790396,27.176990452761107,5.2954882655635815,83.12174221118019,0.030210046485925846,-0.43392389379759555,-0.24661968286993874,0.04311063020556494,61.278004946022214,20.598676362477665,47.859879221752216,34.92910604542045
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1993,-1.0,pre_cross,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.961,1.0,4.0,0.2,0.35,0.01,True,True,success,15,15,0,0,0,1.5606162311625646,0.0,1.538893881949801,0.021722349212763534,0.05877401353637798,1.0641238604489214,0.0,1.0493122305038156,0.014811629945105752,75.51719597309275,30.011526185353308,8.43059982115664,87.26359761877983,0.9115646177344654,0.01185672978196095,0.528229757786183,0.3445685518047509,44.744627014388705,98.9625779524921,-71.28056472800048,62.57765227379684
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,833,1.0,mid_cross,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.959,1.0,4.0,0.2,0.3,0.02,True,True,success,14,14,0,0,0,0.8331525856505904,0.011109643261834909,0.8168122703537579,0.005230672034997464,0.05767949329720026,0.578874635359267,0.007718983056560191,0.5675213799988181,0.003634272303888548,54.17722988939165,20.9976688133852,18.13390748838609,80.162368020264,-0.24348801779300167,0.5031266332179791,0.36942209770403944,0.312882178118602,47.518555723334224,25.175826620183493,56.206830595404234,73.02220709572943
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,686,-1.0,mid_cross,three_expert_selector,v22_3_active_bidirectional_4Nm_grid,three_expert_selector,three_expert_active_p0.895,1.0,4.0,0.2,0.4,0.02,True,True,success,12,12,0,0,0,1.8361199064086493,0.03241645284942888,1.7581787631929968,0.04552469036622364,0.056652478499913894,1.2988635665966966,0.022931263594204505,1.243728326840097,0.03220397616239524,54.91211157478404,62.55927101400945,-17.057713822047603,93.0422724944053,0.8628576489184685,0.6521905808864823,0.7164719587432766,-0.16760139711858812,39.81093599125215,101.1115805785709,-73.59336308486182,58.022704623778345
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1717,1.0,mid_cross,three_expert_selector,v22_3_active_bidirectional_4Nm_grid,three_expert_selector,three_expert_active_p0.874,1.0,4.0,0.2,0.4,0.0,True,True,success,14,14,0,0,0,1.8781581961023157,0.01100561566308283,1.8347697086947428,0.03238287174449009,0.056195111950574056,1.3394146340059088,0.007848690651282466,1.3084719929111974,0.023093950443428782,52.933579382534916,31.05499673888785,9.528639974535528,87.34117558989774,0.30094592168210577,-0.5014245693628436,0.7387811960781929,0.40114322408451,46.71669069168308,37.09740164058168,50.49037704277627,39.46541066723755
