eval_label,seed,episode_index,walk_direction,reset_phase,commanded_step_length_m,commanded_step_height_m,reference_controller,comparison_controller,reference_policy_name,comparison_policy_name,reference_success,comparison_success,reference_valid,comparison_valid,reference_cmt,comparison_cmt,reference_support_knee_cmt,reference_hip_cmt,reference_swing_knee_cmt,comparison_support_knee_cmt,comparison_hip_cmt,comparison_swing_knee_cmt,reference_energy_j,comparison_energy_j,reference_displacement_m,comparison_displacement_m,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,reference_terminal_reason,comparison_terminal_reason
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,89,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.26103784686122145,0.24820497161742383,-0.02978079956873797,-0.023365595493502395,65.05971161703167,14.046557937587531,63.27513126323944,80.40352162855335,0.8888508943208071,-0.19098149710751855,-0.6836508690455747,-0.16916018680501654,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,90,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.0015099421935773328,0.0015099421935773328,-0.0036416166106743864,-0.0036416166106743864,52.5216674410613,22.982049144228856,57.27107538820209,54.24247647281461,0.8812110291697142,-0.5407629351665977,-0.008794651878013537,-0.35262567429666825,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,90,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.0015099421935773328,0.0015099421935773328,-0.0036416166106743864,-0.0036416166106743864,52.5216674410613,22.982049144228856,57.27107538820209,54.24247647281461,0.8812110291697142,-0.5407629351665977,-0.008794651878013537,-0.35262567429666825,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,91,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.8725212440084238,3.0093519488856457,7.281904570652364e-05,0.0011621196999165584,75.00522091293212,51.6068972617933,-11.450490017030003,83.91437620065663,0.49791245617794133,-0.5653125482471022,0.6938752567701145,0.410357718513898,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,91,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.8725212440084238,3.22664145599516,7.281904570652364e-05,0.0002869036459507146,75.00522091293212,51.6068972617933,-11.450490017030003,83.91437620065663,0.49791245617794133,-0.5653125482471022,0.6938752567701145,0.410357718513898,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,92,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.8244634469952531,0.8311566784806396,0.10600587837819982,0.09017420685351903,68.69341756829817,49.95491830489778,3.0585354045047697,85.06396167179287,-0.7649389287808517,0.004620012420252451,0.9521841085474845,-0.4967053338764862,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,92,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.8244634469952531,0.8353699964332338,0.10600587837819982,0.0920840472141612,68.69341756829817,49.95491830489778,3.0585354045047697,85.06396167179287,-0.7649389287808517,0.004620012420252451,0.9521841085474845,-0.4967053338764862,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,93,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.2676394800817722,0.29100745607480766,-0.005573538338232709,-0.005249267321014439,49.78249825315663,28.414541658243778,66.1779408427295,74.68322177217388,0.5103919501645411,-0.7613114570929196,-0.6091623950430507,0.10836087179442844,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,93,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.2676394800817722,0.10937858687069527,-0.005573538338232709,-0.002682020071753638,49.78249825315663,28.414541658243778,66.1779408427295,74.68322177217388,0.5103919501645411,-0.7613114570929196,-0.6091623950430507,0.10836087179442844,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,94,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.30226156720166986,0.30183969769109337,-0.023868331488511654,-0.023767191729625714,66.86380186390899,17.044300345244693,55.99891327011952,49.19612984966865,0.09656482886856277,0.7275111954085591,-0.4688889072078204,-0.027715359350445223,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,94,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.30226156720166986,0.30183969769109337,-0.023868331488511654,-0.022547696122872468,66.86380186390899,17.044300345244693,55.99891327011952,49.19612984966865,0.09656482886856277,0.7275111954085591,-0.4688889072078204,-0.027715359350445223,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,95,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,True,True,0.16511292242763864,0.2611611155945877,0.009659609478525188,0.1536356212514948,0.0018176916976186655,0.008620722779994984,0.2454091053894499,0.007131287425142791,0.10514549746545007,0.17018554769031868,0.02552060856064242,0.026115333245678995,55.68718164856129,21.54800126757887,56.423890352278164,72.49682519878614,-0.577907212027696,-0.47871158469202246,0.07705613280798551,-0.4757414413683395,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,95,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,True,True,0.16511292242763864,0.13333443628199365,0.009659609478525188,0.1536356212514948,0.0018176916976186655,0.008661457756926089,0.10987189234276983,0.014801086182297729,0.10514549746545007,0.08871611411728098,0.02552060856064242,0.026665000260529537,55.68718164856129,21.54800126757887,56.423890352278164,72.49682519878614,-0.577907212027696,-0.47871158469202246,0.07705613280798551,-0.4757414413683395,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,96,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.36693588295605106,0.381161422039783,-0.023783188268886674,-0.02533592326410497,85.51306480217531,63.77598899936345,23.99282443056725,58.55140723963826,0.47489786897140984,0.3609290189280394,-0.05646149861939476,-0.013631679858176815,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,96,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.36693588295605106,1.9263425890833996,-0.023783188268886674,-0.024090405232899015,85.51306480217531,63.77598899936345,23.99282443056725,58.55140723963826,0.47489786897140984,0.3609290189280394,-0.05646149861939476,-0.013631679858176815,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,97,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,True,True,0.12465671347445967,0.19033869712296558,0.0,0.12465671347445967,0.0,0.0,0.17774646232887087,0.012592234794094716,0.03311795303159365,0.05349188409528281,0.010647048286534733,0.011262692143768599,54.62865965302194,27.76637120314408,60.07450679560728,63.22292654114512,-0.3611760953025007,-0.4724951362861196,0.3861235189864738,0.22715466802756934,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,97,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,True,True,0.12465671347445967,0.6443294315131269,0.0,0.12465671347445967,0.0,0.0,0.6266157817362714,0.017713649776855585,0.03311795303159365,0.21564005663017738,0.010647048286534733,0.013412288244746523,54.62865965302194,27.76637120314408,60.07450679560728,63.22292654114512,-0.3611760953025007,-0.4724951362861196,0.3861235189864738,0.22715466802756934,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,98,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5531526747239532,0.24919839954484932,-0.006431595454475886,-0.004568406575906986,58.97603167341294,17.565568238791787,67.21620476913203,69.01738761249233,-0.2921902605828377,0.7995941305565779,-0.005856686405659284,0.2283243351067724,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,98,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5531526747239532,0.24619779308266412,-0.006431595454475886,-0.005977299647757811,58.97603167341294,17.565568238791787,67.21620476913203,69.01738761249233,-0.2921902605828377,0.7995941305565779,-0.005856686405659284,0.2283243351067724,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,99,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.31409370108743634,0.22025300006982015,0.035392901641734836,0.03765131964229196,74.31246232279324,13.6255895274265,48.16991862059315,37.41245209192372,-0.976386343113544,0.45365931481602884,-0.47564664002339474,0.10530778734773905,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,99,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.31409370108743634,0.21388548033605642,0.035392901641734836,0.037985712763421664,74.31246232279324,13.6255895274265,48.16991862059315,37.41245209192372,-0.976386343113544,0.45365931481602884,-0.47564664002339474,0.10530778734773905,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,100,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,True,True,0.6492386168146576,0.014592116759671706,0.03312922639988117,0.5039464019676198,0.11216298844715665,0.0,0.0,0.014592116759671706,0.3455226720153455,0.016866556569934618,0.021328171106619304,0.04632223886659842,57.29419530042382,17.46270973771052,65.65861970813114,86.72101611645321,-0.8156383762536565,-0.3680618432774456,0.5950228843834038,-0.03973637343718606,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,100,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,True,True,0.6492386168146576,0.027679639714574465,0.03312922639988117,0.5039464019676198,0.11216298844715665,0.0,0.0,0.027679639714574465,0.3455226720153455,0.027116281293570015,0.021328171106619304,0.039260073473817464,57.29419530042382,17.46270973771052,65.65861970813114,86.72101611645321,-0.8156383762536565,-0.3680618432774456,0.5950228843834038,-0.03973637343718606,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,101,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5927627026563138,0.618696470260547,-0.04062937136910576,-0.04125794527798944,67.23865140895131,14.319231725667386,63.34843931488364,56.82148690823926,0.48385136803791506,0.5251983019530413,-0.36480509984909126,0.07489120511489589,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,101,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5927627026563138,0.3135742939738352,-0.04062937136910576,-0.03875788814756602,67.23865140895131,14.319231725667386,63.34843931488364,56.82148690823926,0.48385136803791506,0.5251983019530413,-0.36480509984909126,0.07489120511489589,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,102,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.533649619179759,0.25541203576516675,-0.004966186753431634,-0.006324022338177998,57.30267396301046,20.77732554197784,60.47957942715726,65.9526513445419,0.623810248531812,-0.6698426713484906,0.10327400621723237,-0.4133106303732422,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,102,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.533649619179759,0.09136674524088625,-0.004966186753431634,-0.004671750907774996,57.30267396301046,20.77732554197784,60.47957942715726,65.9526513445419,0.623810248531812,-0.6698426713484906,0.10327400621723237,-0.4133106303732422,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,103,1.0,pre_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,2.38885161283474,2.3998883778488387,0.06466194616347767,0.06263112770856061,49.66754650576256,51.515685285651365,-12.975501343765421,87.06302263660103,-0.36829391514044363,-0.3990767482909836,0.7893417965355831,-0.4974569107423491,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,103,1.0,pre_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,2.38885161283474,2.38885161283474,0.06466194616347767,0.06239606401963255,49.66754650576256,51.515685285651365,-12.975501343765421,87.06302263660103,-0.36829391514044363,-0.3990767482909836,0.7893417965355831,-0.4974569107423491,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,104,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,True,True,0.5484257823420161,0.028119111931938296,0.028865225113244634,0.4764875709284239,0.043072986300347504,0.0044237389432875114,0.0,0.023695372988650782,0.16621391884529357,0.013024030544900712,0.012145934537228398,0.01856201913643782,52.79906291513813,16.75195949651661,68.97774413922255,82.04453524807029,-0.20410713043897455,-0.7455674686252907,-0.29786076399385153,-0.3326785262185621,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,104,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,True,True,0.5484257823420161,0.043540785684252924,0.028865225113244634,0.4764875709284239,0.043072986300347504,0.0023564904030282064,0.0,0.04118429528122472,0.16621391884529357,0.013591434521548807,0.012145934537228398,0.012509802295492811,52.79906291513813,16.75195949651661,68.97774413922255,82.04453524807029,-0.20410713043897455,-0.7455674686252907,-0.29786076399385153,-0.3326785262185621,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,105,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.3149503125331105,0.34279670832868925,0.037688519054187165,0.038032555803461925,88.93571535974095,32.52664111648911,16.27083384637676,95.29265937094118,-0.14561703737936482,-0.8134278213588262,0.14947464602268967,-0.25086848428873454,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,105,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.3149503125331105,0.33675695990426974,0.037688519054187165,0.03700762469680801,88.93571535974095,32.52664111648911,16.27083384637676,95.29265937094118,-0.14561703737936482,-0.8134278213588262,0.14947464602268967,-0.25086848428873454,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,106,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.2131416413773481,1.1170446816880653,0.016698305067094507,0.0041004244544147195,63.59210155397856,37.66397507664707,-1.3679278469390497,58.70733596040851,0.23437867601851026,0.4453411674496577,-0.8765601255228832,0.3342479285737062,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,106,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.2131416413773481,1.3660032708913625,0.016698305067094507,0.0010681396615725494,63.59210155397856,37.66397507664707,-1.3679278469390497,58.70733596040851,0.23437867601851026,0.4453411674496577,-0.8765601255228832,0.3342479285737062,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,107,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.8309618152442454,1.2006064096254314,-0.0024522740421359795,-0.004554423255703214,54.9581122136825,61.95778879139311,-5.264741386970786,101.02074676288515,0.5112755616504194,0.16583545339816874,-0.5854455843702631,-0.3496886194302614,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,107,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.8309618152442454,0.8410170265836133,-0.0024522740421359795,-0.005844790558643738,54.9581122136825,61.95778879139311,-5.264741386970786,101.02074676288515,0.5112755616504194,0.16583545339816874,-0.5854455843702631,-0.3496886194302614,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,108,1.0,pre_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.7027001290875763,1.5462249330241415,-0.005789685751858432,-0.00495864368744247,66.25988553159199,53.05686008070747,-39.54757605927232,78.22662043445109,0.598303796292005,-0.0019842460092638348,0.6845728546958461,-0.24726864531319204,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,108,1.0,pre_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.7027001290875763,1.5462249330241415,-0.005789685751858432,-0.00495864368744247,66.25988553159199,53.05686008070747,-39.54757605927232,78.22662043445109,0.598303796292005,-0.0019842460092638348,0.6845728546958461,-0.24726864531319204,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,109,1.0,touchdown,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.1857052870230354,0.11706807840040884,-0.0013605239606439834,-0.0023554429058101622,57.71270888211032,19.338540545749673,58.898695185741495,71.72091635912292,-0.2544905863668978,0.6036556383351341,-0.5175731344324195,-0.49212837522528674,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,109,1.0,touchdown,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,False,True,nan,3.0132447022002284,nan,nan,nan,0.0,2.25898355972397,0.7542611424762588,0.1857052870230354,0.12866351363306053,-0.0013605239606439834,0.0017112064796921123,57.71270888211032,19.338540545749673,58.898695185741495,71.72091635912292,-0.2544905863668978,0.6036556383351341,-0.5175731344324195,-0.49212837522528674,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,110,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.72165129442315,1.4333461145448905,0.0747351751104568,0.0645077772034994,64.177701014847,42.42128108225121,-9.550141160675206,93.67641538901188,0.1921462660736959,-0.7577702040409984,-0.32329096697916304,0.00042827633578479407,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,110,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.72165129442315,1.5245460749049555,0.0747351751104568,0.07540538313073503,64.177701014847,42.42128108225121,-9.550141160675206,93.67641538901188,0.1921462660736959,-0.7577702040409984,-0.32329096697916304,0.00042827633578479407,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,111,1.0,mid_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.4711513764235922,1.3335911519541306,0.15996435730595218,0.1661073704845721,67.69803344370177,24.03632772510094,12.365816276869271,83.36445559429563,-0.88542251066669,0.9701476060813428,0.0993635915979143,0.21401047405745843,q1_low_limit,q1_low_limit
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,111,1.0,mid_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.4711513764235922,1.5580401462401903,0.15996435730595218,0.1538545672489602,67.69803344370177,24.03632772510094,12.365816276869271,83.36445559429563,-0.88542251066669,0.9701476060813428,0.0993635915979143,0.21401047405745843,q1_low_limit,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,112,1.0,pre_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.6302880784745573,0.6579212825495317,0.061326681720871815,0.02997258165965075,66.12532712170629,16.268704678339834,-33.17964995195391,62.08771232823597,-0.9829687679324111,0.3082617031127093,0.548587603920176,-0.27322691828798773,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,112,1.0,pre_cross,0.3,0.02,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.6302880784745573,0.8973771018685912,0.061326681720871815,0.06177551562854104,66.12532712170629,16.268704678339834,-33.17964995195391,62.08771232823597,-0.9829687679324111,0.3082617031127093,0.548587603920176,-0.27322691828798773,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,113,1.0,pre_cross,0.3,0.02,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,2.7636724728138775,3.102656729809985,0.2296645658768343,0.2736010171726959,63.676905396439004,29.767797072164264,-15.720178982833614,48.3432032719943,-0.8540996902307654,-0.22888658161722475,0.678315097642868,-0.24808929912651811,q1_low_limit,q1_low_limit
